"","X","Approach.to.ICT","Use.of.ICT","Teachers..degree","Teacher.skill","ESCS","RATCMP1","ICTSCH","ICTRES","ENTUSE","LM_MINS","HEDRES","STUBEHA","ATTLNACT","JOYREAD","PROAT6","TEACHBEHA","STRATIO","CLSIZE","EDUSHORT","STAFFSHORT","PV1MATH","PV1READ","CREACTIV","CNT","Social.well.being","Psychological.well.being","IM_PUBLIC","NEW_VAR"
"703",978,0.481945634997641,-0.250585031487689,1.31134198108012,0.450621254693153,1.70678815858282,2.21061750733758,0.135098097861636,0.829275457721394,1.05512035119511,-0.135961447335286,1.22397459055779,-1.21536825172255,-1.27705743455276,0.966292870070826,-0.68992031127135,-1.40205310720041,-0.0564886220504881,0.730935518678829,-0.680552871139869,-0.268096183100687,1.67734574704875,2.06573636087044,-0.535579454903814,"EST",-0.805537170340078,-0.44272863382583,0,"EST-0"
"704",980,-0.470058657790992,0.390546650579306,-1.24001928431873,-0.88373059903963,-0.326915898760835,-0.137360769898675,0.308360835250604,0.320915413789349,1.09438659536176,0.910617852398438,-0.00192724981831259,-0.703014996922702,-2.91184525237498,0.486882848469695,-0.68992031127135,-1.01652259851015,-0.427742502506968,-1.11337724954845,0.386807489713708,0.16647098662108,-1.60884363691135,-1.49917505269016,0.446205463980039,"EST",-1.91004141305924,-0.33170899457686,1,"EST-1"
"705",985,-0.386155764597251,1.84160911451712,0.714721930639837,0.000820521820299069,0.322757067740963,1.99223050846153,-0.407351626332267,0.598807683216647,1.37144372136928,-0.518318999334766,0.73450776056117,1.14338793380583,-1.18483353334295,1.2826620097569,-0.68992031127135,1.67457953139929,1.15640458285504,-0.191220865434812,-1.18830796080065,-0.80223792433685,0.482102799802042,0.626253931385084,-0.535579454903814,"EST",-0.618967783049741,-1.00343849743681,1,"EST-1"
"706",986,-0.204460458892801,-0.931948126328727,-0.308371997007883,0.360796056350632,0.0628006755479611,-0.875636041827213,-0.138896056144531,-0.000387730278843369,-0.229237855839054,0.430870287426691,0.604376931171713,0.537149784223172,0.27685667717496,0.0967820455636166,-0.68992031127135,1.67457953139929,1.07320756721035,0.730935518678829,-0.0261105157773944,0.537292845660342,1.40749326194968,1.7548839097609,0.446205463980039,"EST",0.0549369025557833,-0.879869846361391,1,"EST-1"
"707",987,-0.495606635794329,-0.840971901635558,1.03284539459964,1.0808121196184,0.383430287716313,3.20735273230486,0.559729995752645,0.00884648464128038,0.522209168175191,-0.220796244532299,0.125287442354724,-0.475690233099152,-0.0422116164644222,0.461501762570716,-0.251079766480182,-0.542307387102923,1.38328362769059,-0.191220865434812,-1.71146299754038,-0.416029266167328,0.786223789508719,1.06016803729634,0.446205463980039,"EST",0.147973353032925,0.0258713981848672,1,"EST-1"
"708",988,-1.07596728931349,0.69501282943157,1.34875197030885,-1.20871712441519,-1.06154439920731,0.629962093142504,0.742364493124347,-0.515722444910923,0.198015381022663,-0.384532378165821,-0.098160414289384,1.15641780767903,-1.12122663653416,0.372908381706251,-0.68992031127135,1.05678505486512,-0.142968937733291,-0.191220865434812,-0.482901751795591,0.288905945414719,-0.323946034477588,-0.61870694397472,0.446205463980039,"EST",-2.098179346217,-0.982718547511258,1,"EST-1"
"709",989,-0.956272544462995,0.832843764658495,0.844964115362055,-0.324500243036565,-0.680236969221694,2.92281355512849,0.4454570893401,0.997754664330844,0.823982099958362,-0.244563320335251,0.722251446291418,1.47564971757249,-1.04831627370409,-1.51746325902367,-0.68992031127135,1.92944714258849,-0.199327234717801,-1.11337724954845,-0.482901751795591,-0.175885294027202,-0.534138770342752,-0.580572183458851,0.446205463980039,"EST",-0.773551444081294,-0.24143894023724,1,"EST-1"
"710",990,-1.09512412761704,0.772228596523159,1.09685804283545,1.15184902002133,-0.546088745160751,0.377650900266294,0.940089898949274,-0.388489288569286,1.34770150700222,-0.602210881773504,0.768274850584995,-1.0976340342254,-0.418841168452779,0.380605770103794,-0.68992031127135,-0.851146963014536,-0.604588874284655,-1.11337724954845,0.338613410725614,1.75449856257197,-0.743691359934346,-0.48282619884509,1.42799038286389,"EST",-1.95289083618909,-2.42233733337012,1,"EST-1"
"711",993,-1.54024290748371,1.67764836121101,0.514786321539666,0.336160412306734,-0.591957848099787,-0.413206872362497,1.14416773487347,-0.767893808028067,1.56924019612281,0.537804683721648,0.494850330278969,-1.87861209950048,-0.588640874851646,1.10178136063161,-0.68992031127135,-0.862794758820015,0.363773782828117,0.730935518678829,0.338613410725614,0.332868228644033,0.201313040247375,-0.0181892777848875,0.446205463980039,"EST",-0.817595985633926,-0.570545471122551,1,"EST-1"
"712",994,0.0281554499670903,1.0683348945843,1.12609325664012,1.1093281161298,0.291450556585957,0.347755204303651,1.29707530681919,0.236339781052522,0.319471998640132,0.0793272735142844,0.890291780365159,-0.130282237299706,0.431461829955893,-0.386629696919987,-0.68992031127135,0.260352601076624,1.66522572270663,-0.191220865434812,-0.242706893758373,-0.289527796174978,1.08069239303744,1.00039044157972,1.42799038286389,"EST",-0.295221311462503,-0.70101045612256,1,"EST-1"
"713",995,-0.202594951256105,0.402234642056202,1.23319667024679,0.876171231069476,-0.0661357160066843,2.20128835398754,0.847288218377093,0.163688128931804,0.769503815364795,-0.300887104425947,0.389624582144166,-0.812838219568265,-0.249912751313299,0.0665584984119263,-0.68992031127135,-0.801211363175205,1.09685335188851,-0.191220865434812,0.375063645178678,0.448269222120981,0.918359873023466,1.21758691662859,0.446205463980039,"EST",0.114483546229411,-0.0366296752924556,1,"EST-1"
"714",996,0.095019264500197,-0.50058357825815,0.618148736223469,-2.08800083972733,0.314567844104528,0.832023073655972,-0.812458835406765,0.316540910058261,0.205498846133169,-0.120081559008846,0.385061280679016,-0.740243207988995,-0.560401230082515,-0.172957885836055,-0.68992031127135,0.351920421567221,1.68468454678573,-0.191220865434812,-0.211353044669566,1.75449856257197,0.650460851487707,0.711515922368052,0.446205463980039,"EST",-0.914500875440562,-1.46423783481672,1,"EST-1"
"715",997,-0.504422824211828,0.14143194113118,1.12401492390519,0.878695054709489,0.8486717140187,-0.463457084725238,-1.47981531998991,0.0796903518845835,-1.45341403442178,-0.273312799896994,1.35985316794068,-0.0637368100187076,-0.225825344328476,0.876503893162241,-0.68992031127135,0.038467857217795,0.822773103752729,-0.191220865434812,0.160129131990393,1.07857845792127,1.40474349590262,1.16920217910187,-0.535579454903814,"EST",0.0916405613298154,-0.540030054343222,1,"EST-1"
"716",998,-0.508088515967105,1.39899818525229,1.15588269250744,-0.0941586065110485,0.514846517722649,0.52903761599202,0.851208297238612,0.537905224668998,1.00050601397517,-0.610353154447749,0.374221285156594,-0.754320125298437,-1.91447864227666,0.146284690552897,-0.170476401110376,-0.49513958032628,0.927447118729302,-0.191220865434812,0.371739915593293,-0.616717089109146,-0.344304778669113,-0.920127394703466,-1.51736437378767,"EST",-1.34814995341523,-0.383795732679615,1,"EST-1"
"717",999,-0.130733890989544,-0.69002970102495,1.00236318115401,1.093072402949,1.3164252048217,-0.573498689013265,-0.913680512993174,0.55436144878758,-0.13923375214375,-0.338697777795943,1.10923473055303,-1.27109423016241,1.0375556199624,0.675867793174437,-0.412286497219795,-1.3343575018755,0.63942037593621,-0.191220865434812,-0.0295450363489598,-1.54113399971354,0.773182161462699,1.75133623992175,0.446205463980039,"EST",-0.722701229079253,-0.152343133301671,1,"EST-1"
"718",1000,-0.586680836595765,2.02710696823628,0.503840435802373,-0.177790799328109,0.150257964721137,-0.531093446513062,0.722322231730703,0.565347401359896,0.795121421293304,-0.373937421974689,1.12736108513183,-1.04574721505176,-0.782559793303749,1.14826011893519,-0.68992031127135,-0.101075043026063,0.499292744951744,-1.11337724954845,-1.18188208360224,-0.616717089109146,0.206369892766013,0.228364255057003,-0.535579454903814,"EST",-0.499808859481179,-0.304643128476208,1,"EST-1"
"719",1001,-0.98714731889039,-0.523221019374821,1.01483317756359,-1.45016217918539,-0.088026947082934,2.32659584557564,0.326013395668432,-0.422553958040148,-0.535884736481717,-0.277632635202364,0.253897835214109,-0.812838219568265,-0.417457566151467,0.331007720475788,-0.68992031127135,-2.2630673991183,0.656499560538143,-0.191220865434812,-1.71146299754038,-1.54113399971354,0.940022148869443,0.827821841455682,1.42799038286389,"EST",-0.677423819179459,-1.42002209993756,1,"EST-1"
"720",1002,-1.84691893229771,0.414834604235868,1.07662893754881,-1.82063140577976,-1.11349417603374,0.52903761599202,-1.66314925084503,-0.654355190460811,-1.22748669803184,-0.502500592899272,-0.1625602115786,-0.475690233099152,-1.46554934467328,-0.564874113106748,-0.68992031127135,-0.553147909931785,0.261328797235217,-1.11337724954845,0.160129131990393,-0.289527796174978,-0.399456938662034,-0.542260568075576,1.42799038286389,"EST",-0.705655876647527,-0.424700147494898,1,"EST-1"
"721",1003,-0.493681057981691,-0.370043128564305,-0.036803186310492,0.327453716449084,0.875563032754698,0.568262465304708,0.943566437009775,0.901714367367407,-0.245112311584787,-0.0560854475372771,1.11946869192985,-1.21536825172255,-0.849078572238786,-0.38869415659898,-0.68992031127135,-1.40205310720041,0.286510804866992,-0.191220865434812,-0.438585357323779,-0.80223792433685,1.09730723258074,1.09114319635911,1.42799038286389,"EST",-0.171353819668377,-0.690586616521106,1,"EST-1"
"722",1004,1.08362477761187,0.37787960193099,1.09685804283545,-0.0862498302276676,0.335023743298056,0.751194131211123,1.31243666746641,0.277076599898266,0.319353358556936,-0.778791478006499,1.70302824728313,-1.12485716356763,-0.607927703541934,-0.0165039801849062,-0.68992031127135,-0.862794758820015,0.348351309254591,-0.152320106481632,-0.899586650816797,-0.616717089109146,1.43400435521558,1.77250658612155,0.446205463980039,"EST",-1.36864782646551,-2.45415287915482,1,"EST-1"
"723",1005,-0.775386717838134,-0.456283427806119,-0.0564780695344867,-2.77582654622104,0.839773973750884,1.02284666490689,-0.699901577319371,0.381376872181068,-0.128650328231042,0.234526377720482,0.855422085248392,-0.000797865684756532,-0.186211249591241,-1.0666690228438,-0.266006315622739,0.355841461739363,0.0286964468282887,-0.191220865434812,0.383594551114502,-0.80223792433685,0.766132649616407,0.696221152242445,0.446205463980039,"EST",-2.23351868615891,-1.96938347988119,1,"EST-1"
"724",1006,-0.828772066915939,1.09101659260497,-1.08899377224722,-1.62694513677607,0.0488278913119342,0.306834145290955,0.204900852135968,0.438039272647505,0.65484504154073,-0.356078238080015,0.799467092220595,1.09359520150467,-1.19552184015787,0.511332763543331,-0.242123836994648,-0.0563290551792722,1.64793568397381,0.730935518678829,-0.0261105157773944,-0.0385031589355958,-0.125127428037231,0.23100680349791,0.446205463980039,"EST",-2.42227277151742,-1.39564291258492,1,"EST-1"
"725",1008,-0.3548040734475,-0.086831543162898,1.21684711939869,1.37035423892169,-0.855719605179298,0.818241369843406,0.530927444539105,0.481005432929575,0.109341678657566,0.30114920709622,-1.51488455178974,-0.408795791339408,0.128449739403691,-0.403011285684345,-0.68992031127135,-2.2630673991183,-0.394909502125827,-1.11337724954845,-0.400140885119483,1.04945344528185,-0.0275495949540926,0.351099817181448,-0.535579454903814,"EST",-0.281728404921575,0.750538912866368,1,"EST-1"
"726",1010,-1.11049159026568,0.31068905641575,0.970772523583092,-0.796738072776702,-0.960789089409041,0.646924190142585,1.77254599351884,-0.262131964370032,-0.976879348102585,-0.116302035875938,0.0521126936291091,1.1984158832882,-0.599601225025834,-0.679377443116586,-0.68992031127135,0.306828459587595,-0.0428433475801604,-1.11337724954845,-0.214787565241131,0.288905945414719,-0.0313757853095131,-0.0409634699776377,1.42799038286389,"EST",-2.0051774295659,-0.365329948566715,1,"EST-1"
"727",1011,-1.68505908141636,0.871382016437546,1.23070267096488,0.093254363758392,-1.10331754756419,0.52903761599202,1.15742657366264,0.160174372821018,-2.23903375184034,0.419728230083004,-0.840303416572773,-0.388552951572111,0.367256284489678,0.954901905124522,-0.68992031127135,-0.963242582053404,-0.411386246353794,-2.03553363366209,-0.0261105157773944,-0.0385031589355958,-0.293309829639083,0.0192355170776107,1.42799038286389,"EST",-0.472731564953202,0.865296608213971,1,"EST-1"
"728",1013,-0.0467099843919779,-1.04295056299507,1.30261298359342,-1.77739498867452,-0.980878971662112,0.52903761599202,-0.392674364374977,-0.311360573164131,-0.37193187894583,0.232443199165408,-1.36563843066473,0.685713614009597,0.0255965336029676,1.33475989627461,-0.68992031127135,-0.101075043026063,-0.0879661315902058,-2.03553363366209,0.598196691344249,0.978124640742286,0.281972809074806,1.02967072249901,1.42799038286389,"EST",0.154185762799593,-0.712802769155316,1,"EST-1"
"729",1014,-0.759374885665267,-0.590798047348898,1.04226716966465,0.375435187377318,0.140488716660218,0.52903761599202,0.126771773047867,-0.0029668034896048,0.230837074951895,0.0491687832493038,-0.751132632227999,0.685713614009597,0.269833237959921,0.257528438983697,-0.68992031127135,1.05678505486512,1.5969391063176,0.730935518678829,-1.71146299754038,0.0725016062184216,0.95035011835833,0.949986688876925,-0.535579454903814,"EST",-0.449875994818716,0.158352064489879,1,"EST-1"
"730",1015,-0.423165821103703,-1.23191130668985,1.05182750024532,-0.831627285744909,0.67656689471965,2.82591757601553,-0.89284026704845,0.350486970046793,-0.0876118492639018,-0.284631166458494,-0.117579822849133,0.357290989509146,0.555071623479588,0.958238825098045,-0.68992031127135,-1.01652259851015,0.990703357995721,-1.11337724954845,-0.486447063353335,0.273958769116752,0.25713007619612,0.792634081241184,0.446205463980039,"EST",-0.403406961994576,-1.4882732844524,1,"EST-1"
"731",1016,-0.929483676978942,1.46364773342832,0.757258473948052,-0.483729592293282,-0.492694429582173,-0.189095165748923,-1.04628035899177,-0.0924801607229771,-0.623784305682746,-0.353630559673102,-0.0263163699732658,0.699208840521128,-1.22101384809041,0.0943266767401087,-0.68992031127135,0.74125664571868,0.347748868880624,-2.03553363366209,3.14195773402622,2.34260400647211,-0.809479359667854,-0.664443748337267,-0.535579454903814,"EST",-1.9028664994132,-1.17792344646267,1,"EST-1"
"732",1019,-0.950430963652721,-1.14810252641412,1.13662347583043,-0.660619427602675,0.236835949461783,0.774775996280697,0.0522991448175157,0.0371747752671848,-0.263239382841814,-0.0731474159917868,-0.172153314973419,-0.0637368100187076,0.0201112149895901,-0.247577561441548,-0.68992031127135,0.351920421567221,2.11720661327454,-0.191220865434812,0.156694611418828,0.784580688825232,0.845534242394702,1.21193082362464,1.42799038286389,"EST",-0.590321970812693,-0.434042907232942,1,"EST-1"
"733",1021,-0.600896828784365,1.00945370940274,1.16641291169774,0.214971855687627,-0.0405848506859078,0.498293815179372,-0.1101409689612,-0.278145337458274,-0.24567087247668,-0.636784020711456,0.973704576639703,-0.305952858268774,-1.00136562373961,0.603804860529583,-0.68992031127135,0.381674196991118,-0.431718608975143,-1.11337724954845,-0.0261105157773944,-0.80223792433685,0.0384465612989287,0.319932122114178,1.42799038286389,"EST",-0.913138164144331,0.149837073085075,1,"EST-1"
"734",1022,0.102285735456824,0.0912760877567272,0.871012552306499,-0.807595050704347,0.211436956465818,-0.177645750273868,-2.15282512855618,-0.0910194091214916,-0.763413950465842,0.600167375211057,-0.0980886988944481,0.637433277782998,0.936179909848862,-0.457188519157331,-0.68992031127135,0.784272762901291,1.35304112091751,-0.191220865434812,0.338613410725614,1.75449856257197,0.601054787669169,0.464909445038322,0.446205463980039,"EST",-0.201714835685999,-0.108847732559615,1,"EST-1"
"735",1026,-0.82314271747643,-1.26623648836527,1.02250917403347,-1.71620405108366,0.0443386720276252,0.52903761599202,0.219416775260393,0.367419188327467,0.174525813099286,-0.414241693354239,-0.150783127170589,0.479097042591672,0.559394378205022,1.61535998849299,-0.68992031127135,-0.963242582053404,2.00256221010883,-0.191220865434812,-0.855159465358806,-0.616717089109146,-0.508547470736117,-0.295828585775313,-0.535579454903814,"EST",-0.435370328527469,-1.60583118372314,1,"EST-1"
"736",1027,0.185291665844046,-0.825169246222417,0.0621254518721287,-0.437036972632659,-0.151972486884911,0.552784551792134,0.159456826887952,0.188308533161761,0.450839219060331,-0.571253604877995,-0.27587095820395,0.46339139104808,0.209617307785726,0.135861942674718,-0.68992031127135,0.351920421567221,0.0599932242558171,-0.191220865434812,-0.899586650816797,0.369466829432436,1.09361834845311,1.07017256858807,1.42799038286389,"EST",-1.04372012001726,-1.95741236018053,1,"EST-1"
"737",1028,-0.0709586087718578,0.40631176011949,-0.070195065585018,0.649719112640626,-0.385920540270111,0.428113138841536,0.919342039209721,0.0116015799872448,0.174438967159623,0.000462075228526502,0.90988054660712,1.20504715838438,-0.0836896724553831,-0.731002512791227,-0.68992031127135,0.400587449586154,-0.483046528837037,-0.191220865434812,-1.18188208360224,-0.616717089109146,0.630476224868614,0.363976396464833,1.42799038286389,"EST",0.0111820813274342,0.995989902542771,1,"EST-1"
"738",1029,-0.366963511840093,-1.63228517261123,0.712782153420571,-0.991385438398456,0.384972521577663,1.0050364630568,-1.68833571082923,0.414980603887515,-0.977133116209507,-0.251987022436355,0.725674831900304,-0.388552951572111,0.218624713284956,0.762622185837531,-0.68992031127135,-0.052523339718076,0.431849545086263,-0.191220865434812,-0.0261105157773944,0.530698503175945,1.51474298679833,1.40713665592225,1.42799038286389,"EST",-0.529323871770498,-1.56374803580292,1,"EST-1"
"739",1032,0.610629664430703,-0.728136007400679,1.23943166845158,0.329671213243071,0.102751621284675,0.52903761599202,-2.66615574016349,0.0137924360884413,0.338067270627177,-0.291745907837701,0.801235890817017,0.479097042591672,-0.00326619235798637,0.654514617654806,-0.68992031127135,0.038467857217795,-0.800321751786173,-1.11337724954845,-0.0261105157773944,1.22387380399415,1.38428990329692,1.66322437742803,-0.535579454903814,"EST",0.130109874975558,-0.527558037156941,1,"EST-1"
"740",1035,0.655075241082074,1.93318061314515,-0.036803186310492,-1.32686391527539,0.0822361035900007,1.33685748562089,1.66079268472433,-0.0858309876991252,2.57361585382654,-0.614969373721043,0.323866042986733,0.207796454446065,-0.666982460949108,0.240647758784597,-0.68992031127135,0.784272762901291,-0.443436074248779,-0.191220865434812,1.56152431617525,-0.289527796174978,-0.0169417866978413,0.309784440145499,-1.51736437378767,"EST",-1.4025767785705,-0.410536936504397,1,"EST-1"
"741",1036,-0.543475117479703,-0.798516585106077,0.970772523583092,0.0346964853353397,-0.601060206314751,2.64929974100218,-0.771587927006392,-0.496610687915167,-0.21605962367765,-0.232456396344309,1.70296194145934,-0.475690233099152,0.657833006059019,-0.103580780046983,-0.68992031127135,-0.101075043026063,-1.25359788915811,-1.11337724954845,0.416721055982181,-0.289527796174978,1.19381510278887,2.00472425792159,1.42799038286389,"EST",1.4855186455616,-0.030302948476148,1,"EST-1"
"742",1037,-0.762668040008161,1.34297326471505,1.17722024191937,0.617723094461505,0.631020652721862,0.953090040994052,1.1572538670563,1.23277307933926,1.00565811895818,-0.655960470981129,0.0594688147338945,-0.241850532339002,-1.79789741133494,-0.273996813614479,-0.406315877562772,-1.54586302174925,1.21734142668169,-0.191220865434812,-0.400140885119483,-1.54113399971354,-0.128150832989111,-0.342255172095548,1.42799038286389,"EST",-1.65787846945399,-0.533886565740972,1,"EST-1"
"743",1038,-0.831372244189928,0.639890187405974,1.11403892677753,1.15870844261152,1.10648500908111,0.252555434890695,0.120692397899851,1.44768434568517,-0.196283109109439,-0.281033691112679,1.85859775162779,0.479097042591672,1.08184894566976,0.224805080173258,-0.68992031127135,0.038467857217795,-1.59542255734635,-0.191220865434812,-0.0261105157773944,0.963946804400833,1.02119243528521,0.648511187372232,1.42799038286389,"EST",-0.231325811404942,0.696563819684497,0,"EST-0"
"744",1039,-1.06993482261869,0.259391729062324,1.18179257393622,1.43387858464786,1.64484403681402,-0.509466772837958,-1.07286349757099,1.01440625112608,-0.208702403940998,0.268084398927708,1.40288418656832,-0.130282237299706,-0.500688839426038,0.676262717788359,-0.68992031127135,-0.418563972258576,-0.221738016629332,-0.191220865434812,0.156694611418828,0.369466829432436,0.866000143111558,0.958187835974398,1.42799038286389,"EST",-1.30076016645289,-0.118476307068311,0,"EST-0"
"745",1041,-1.49885178029062,-1.82220129972337,0.719017151625357,-1.32708689747569,-1.91541504041532,0.751194131211123,-0.823632155921392,-1.77156779681639,-1.24777503093778,-0.00166308948157092,-2.04017586431602,1.109649867527,-1.11326336437722,0.126221238132075,-0.68992031127135,-0.404033058679464,-1.70542816963253,-2.03553363366209,0.0207540713765462,-0.289527796174978,-1.23213149869823,-0.299491018759078,1.42799038286389,"EST",0.697017982673812,0.43592403665196,1,"EST-1"
"746",1042,-1.06322662630518,0.325020614610463,1.12831014489071,0.661705144441736,0.995454778429447,0.52903761599202,-0.75180585733033,0.842523960185722,0.914049541860834,-0.201765190771746,0.6216339930723,0.862431278414905,-1.2331411050889,0.439990926538019,-0.68992031127135,-0.101075043026063,1.69016675418882,-1.11337724954845,0.338613410725614,0.537292845660342,0.222771304874138,-0.22392532679194,-0.535579454903814,"EST",-2.14526628083829,0.228676164546386,1,"EST-1"
"747",1043,0.380806552303354,-0.307917251849672,1.17555757573143,-0.938339917238846,0.0167366284478997,0.465641778454216,-0.84409636593112,0.581051074413304,0.148839269180232,-0.139288859370089,0.20625141215726,1.42923079189921,0.348787068050411,0.250686136670534,-0.68992031127135,1.05989882206065,-0.174988643609579,0.730935518678829,-0.680552871139869,0.963946804400833,1.15309474776333,1.08611780490798,-1.51736437378767,"EST",0.453626292344682,0.342637052805799,1,"EST-1"
"748",1045,-1.66978156183619,-1.84058571553429,0.958995304751826,-0.452598740083014,-1.40600413967788,0.741063828493036,0.120622287514362,-0.277096512603227,-0.698868279108291,-0.0884809915729331,-2.80019220803155,0.929442058334232,-0.523000290310133,-0.900359260597556,-0.68992031127135,-0.963242582053404,-1.79612556793309,-2.03553363366209,-0.435150836752214,1.23893088600019,-1.16854566696056,-1.3948189211666,0.446205463980039,"EST",-1.16685728281741,-1.80881189914764,1,"EST-1"
"749",1046,-2.07384737953076,-0.313115205295996,-0.036803186310492,0.413973615158571,-0.0958302243042667,0.52903761599202,-1.47999154409991,0.0962139572796412,-1.42509866068849,-0.513437124726048,0.0748541497583848,0.974930278730858,-0.814388493586572,-1.15053683284963,-0.68992031127135,1.39803087455237,0.265244659665996,-1.11337724954845,-0.680552871139869,1.5313899751832,0.390555076133318,-0.0233774386381162,0.446205463980039,"EST",-0.475096715242293,-1.25457840063445,1,"EST-1"
"750",1048,-0.591436237764456,0.699393862120482,1.14091869681595,-0.661065230070435,1.35387989520619,0.52903761599202,0.467561831869327,0.911898348577597,0.379241623710651,-0.270914457853545,1.06635793519504,-1.34543431413541,0.542403287533233,0.483311819098087,-0.68992031127135,0.351920421567221,0.655053703640625,-0.191220865434812,-0.904018290263979,-1.54113399971354,0.641029981168692,1.03746184230631,0.446205463980039,"EST",-0.371522334358145,0.143885219186863,1,"EST-1"
"751",1051,-1.9928456470599,-0.970636934153573,-0.00964630524075294,-0.769696956099049,-0.0653254418227738,0.52903761599202,-1.21573376500353,-0.733274615177674,-0.686299921632636,-0.01626824595872,-0.149092328663925,1.20504715838438,-1.34857903219403,0.826303880429063,-0.68992031127135,0.74125664571868,-1.80904791395466,-1.11337724954845,0.371739915593293,-0.0385031589355958,1.24773755355534,0.921830297471484,0.446205463980039,"EST",-0.76740550203768,-3.04776178110694,1,"EST-1"
"752",1052,0.121499592567572,-0.236619714779222,1.24622088871902,-0.0666950538358103,1.18454635553752,1.00779280381931,0.744066323519278,1.44270881544213,-0.318717879295649,0.269150327240163,1.15561565429466,-0.563990896222015,-0.489266719604174,-0.613519655303614,-0.68992031127135,-0.963242582053404,1.29207415507216,-0.191220865434812,-1.71146299754038,0.347485687817779,1.17736079207399,1.12711386921353,1.42799038286389,"EST",0.0301242672186045,0.821852465634654,0,"EST-0"
"753",1053,-0.889930019578043,-0.590427806397421,1.00236318115401,0.190661029266936,0.147141113716086,0.372774297378771,0.0539980196837139,-0.0673846032420423,-0.79454376973508,0.00495533443553149,0.00437250049976832,0.622541993356481,-0.272126518492638,-0.673100646873472,-0.68992031127135,1.16945729745872,0.35118277901223,-1.11337724954845,0.416721055982181,0.963946804400833,0.582388909273571,0.288081927038834,0.446205463980039,"EST",-1.56470842260683,-2.02089244730057,1,"EST-1"
"754",1055,-0.378889205594414,-0.0451669115335984,1.12138236910761,-0.28581573514596,0.313908074266542,0.453344258129157,0.277154109180216,0.211876934962487,-0.125480737214134,0.166074869693393,0.450458140693885,1.3327864576056,0.319329596815849,-0.47951825772855,-0.22421197802358,0.79419068804259,0.552458107954234,-0.191220865434812,0.70134309947739,1.24673419127339,0.672153178538723,0.797540234723526,0.446205463980039,"EST",-0.0945766142725588,0.407774675364166,1,"EST-1"
"755",1056,0.16315910222569,-0.118244717699571,0.509105545397527,-0.495260684851406,1.38190927460997,0.751194131211123,-0.859406476181196,1.10347006472937,0.440433007466505,-0.170091379846375,0.96514833080728,0.479097042591672,-1.93761290274829,-0.346886891327348,-0.68992031127135,-2.2630673991183,-0.673959883346827,-1.11337724954845,-1.71146299754038,0.0560157500074289,0.304471729307139,0.145281794410375,0.446205463980039,"EST",0.563684239527855,-0.215150387632608,1,"EST-1"
"756",1057,-0.598255230852344,-0.619879460854511,-0.0979061687174049,-0.232772285934582,1.20032409667433,0.52903761599202,-1.34523830884551,0.156653513358843,-0.0301104129160224,-0.221170720029596,0.338553721636995,-0.000797865684756532,-0.224013528580226,1.07119310677903,-0.68992031127135,0.767666004525162,1.81740216117041,0.730935518678829,0.518537972281168,0.963946804400833,0.985808505139003,1.32260886773459,1.42799038286389,"EST",0.100427531121906,0.151107242024988,1,"EST-1"
"757",1058,-0.534398807954266,-0.889762315614246,1.18775046110968,-0.128485813349153,-0.286894703424859,1.11401793628232,0.355181351344921,0.00155803096308301,0.846089794622846,0.0546296593079118,0.510402843659883,0.180456986944256,-0.166557407051066,-0.59742586126248,-0.68992031127135,-0.371511490192879,0.391666772142738,-1.11337724954845,0.383594551114502,-0.616717089109146,0.965396344201037,1.08223614892575,0.446205463980039,"EST",0.0649381724107871,-0.540867412251337,1,"EST-1"
"758",1059,-0.950494462159692,0.803880251398113,1.1021231524306,-0.231621086689008,-0.123393230842569,0.268669427040772,-0.0271076870379307,-0.624396887157075,-0.18266600947186,-0.662941158134998,0.0553787179938303,0.712587728873077,-0.631825094143461,1.08806431761205,-0.376462779277659,1.76903046966352,0.719394335580182,0.730935518678829,1.18117886062093,0.715340092739063,0.470110635460088,0.190136346124732,0.446205463980039,"EST",-0.503238148000628,0.652228664654208,1,"EST-1"
"759",1061,0.0179691188817845,1.44339518159658,1.0672071624838,2.26970044536146,-0.0667462979767085,1.48909230619662,0.41023818622806,0.11150559024636,0.905043838659697,-0.222019348430791,0.811768227965019,0.207796454446065,-0.0806257117510436,-0.554991592049824,-0.22421197802358,-0.509670493905393,0.754847951588075,-1.11337724954845,-0.855159465358806,0.064148772404852,-0.0131094668499529,-0.044695787402414,0.446205463980039,"EST",-0.572844130710732,0.406165554279722,1,"EST-1"
"760",1062,-0.625879856562387,-0.518757887237091,0.337712372523715,0.46357336978071,-1.09989504176372,1.27112935974558,-0.82988232125739,0.12930215771175,0.318269266784588,0.0776733560826637,-0.824080514405788,1.55673741480126,-0.413173752153679,-0.873174675190715,-0.68992031127135,1.12298143894775,0.375009295802581,-1.11337724954845,0.338613410725614,1.24673419127339,1.12985180514503,0.640816594566309,0.446205463980039,"EST",-0.816545626157187,-0.683426954926186,1,"EST-1"
"761",1063,0.63406012862468,0.20952279724487,1.0631890525296,-0.516905035310126,2.01356191059177,0.845804777468538,1.23956867465268,1.06943261019453,0.603153184338043,-0.155959895358016,0.917977494496602,-0.408795791339408,0.409229817531347,0.686709776791646,0.232540425738656,0.653725190111169,0.877384323652737,0.730935518678829,0.998152151452347,1.75449856257197,2.4198322417476,1.99066554686327,1.42799038286389,"EST",0.709872550787831,0.967032594115025,1,"EST-1"
