"","X","schID","CNT","gender_prop","ICTCLASS","ICTHOME","ICTOUTSIDE","ICTRES","AUTICT","COMPICT","INTICT","ENTUSE","HOMESCH","USESCH","WEALTH","ESCS","HOMEPOS","BFMJ2","BMMJ1","HISCED","HISEI","JOYREAD","CULTPOSS","HEDRES","SCREADCOMP","LMINS","MMINS","ATTLNACT","EMOSUPS","COMPETE","EUDMO","GFOFAIL","SWBP","RESILIENCE","BELONG","BEINGBULLIED","PERFEED","TEACHINT","TEACHSUP","STIMREAD","PERCOMP","PERCOOP","ICTSCH","RATCMP1"
"22",22,20300022,"CZE",1.04652520053722,-0.498925384892664,36.5074197804456,-0.118784266780104,0.113513756909142,0.324436841717813,0.429307949254087,0.295251691843457,0.539093585585546,-0.024988277295912,0.198190739557089,0.00542956123957151,-0.213316614526639,0.0436627328634259,8.23392671543775,35.3393536963626,29.9624730179598,115.2723256344,-0.0425303235141057,-0.168061802874044,0.448361071217408,-0.071860399312072,191.695243129751,3622.13676035448,0.0481156434105926,-0.0109155218858756,0.0152068901179758,0.407364863113549,-0.237303409237769,0.360723993994397,0.214237778658801,0.0247095561936957,0.225370022901064,0.295066399010225,-0.298442421889252,0.112461362924134,-0.178608791619625,-0.0434451457339029,0.558490610120276,9.03369069588013,0.580931506924078
"23",23,20300023,"CZE",1.02054788581783,0.0713886743026369,40.3755053848762,0.300242513109852,0.387178764559448,0.177322772889609,0.0900825672983876,-0.132463750502176,-0.00815776830775733,0.102604844142681,0.456315447546044,0.450238297290721,0.994837235156812,0.749966246668605,9.51692178185227,55.6603604256293,57.5241325622381,192.174132699513,0.444889069640543,0.710262668991744,0.608015764669246,0.125291805545698,169.292653618941,3184.74548659153,-0.0567875413101881,-0.14836082575386,0.219103054581616,-0.044313750241279,0.651374206764034,0.00522418017590963,-0.106874482604042,-0.151798382507542,0.0662027131755634,-0.146743102581248,-0.58888605622157,-0.517281854261682,-0.465503929483227,-0.531278220771424,0.288329769294271,8.57344512614903,0.490247163217185
"24",24,20300024,"CZE",1.08847793859787,-0.355885353749823,45.5593590132034,-0.173972631782877,0.282295229182775,0.101100223591017,0.0378963403247662,-0.0260824981513288,0.616054324710466,0.336069482182171,-0.0952147625283775,0.315731167720937,-0.197130660635519,0.120118283620456,7.25682701199263,38.6493554779408,28.2883398926232,114.303274987345,-0.186951891545689,-0.339756329836711,0.0343774712794045,0.038039915644973,202.931961070022,4305.8800287793,-0.350983985621536,-0.233982147120781,0.0475220962264496,0.205374494819668,-0.106478177619938,0.326158220368201,-0.277915490520007,0.0846269591083417,0.0573340780505313,0.0138407948558033,-0.219667804793225,0.109262801258518,-0.257721915974501,-0.459318233682894,0.179194445924113,8.98874634355519,0.226656943871948
"25",25,20300025,"CZE",0.942677901087066,-0.280296354890033,36.2921443268006,-0.0492157427009056,0.134872426266306,-0.24819805633179,-0.214990712299926,-0.260790411148193,-0.117979334996849,-0.0846146455743055,-0.0262719232882751,0.0216511103500774,0.392340283290942,0.342361361328014,9.0676731778068,43.1623029796218,45.5040591862611,159.796733117001,0.70872866885935,0.307158894276108,0.57851601034342,0.383233131382702,138.376378535741,3250.71537094689,-0.358477031422626,0.267543476830034,-0.12275818729727,-0.185971191395102,-0.0321853200528667,0.616418638435587,0.252524362804018,0.124654010763779,-0.280658095816062,-0.44405020062596,0.682632249608549,0.221095396348906,0.363450186522888,-0.46657034846116,0.404807295154282,7.71978406686054,0.493581326379643
"28",28,20300028,"CZE",0.995051533843216,-0.435984679048897,40.2485719615255,-0.280476363056514,-0.0484208325369524,-0.157127235615187,-0.130231974988632,-0.139472250268274,-0.125838649185514,-0.273829326350484,-0.348549659882994,-0.00753284824320864,-0.267996802799415,0.108938156929396,7.00159913949158,39.5333752399011,27.4733474009676,107.734369693544,-0.0235388578919746,-0.0628938727773461,0.236424564919646,-0.0776952021687439,169.970436013596,4195.78336579788,-0.229591362296785,-0.362646503399778,0.238979676065458,-0.244630106722345,0.237758472079267,-0.197438527663117,-0.310033648391424,-0.34411878121397,0.00637861986694119,-0.22660488651802,-0.556379282260848,-0.500609964376071,-0.061299797464398,-0.0805419795914938,-0.39772763690177,6.83244430899189,0.728122955916822
"31",31,20300031,"CZE",1.0566096759336,-0.110745976004361,43.8474328923105,0.409481095586904,-0.119431639316433,0.27275290268277,0.413157117870659,0.0904843640362882,0.506215786465134,0.244231872552995,1.08549765394347,-0.137165620487094,-0.531181039397353,-0.149270623885458,7.75257759534966,29.7057081064308,24.6354759967564,86.4431797796969,-0.680596919709996,-0.365632773807382,0.39774967290752,-0.027020551067276,215.501989893878,6061.12634652671,0.119769523169651,0.145346262385044,-0.0251146482095927,0.407394247359219,-0.101917649052914,0.804010642343062,0.380017721828788,0.0230063430955584,0.432742921024212,-0.0325430089773063,-0.361268902506146,-0.0165419910225808,-0.100413742805644,-0.361982647700567,0.403347439002033,7.67574510679347,0.604860171732227
"35",35,20300035,"CZE",0.958065394745742,-0.228959579667392,40.9875102584468,0.108957521128951,0.444079634153103,-0.229372616014408,-0.13239905975065,-0.199455676042186,0.0891141095694602,0.165362495630527,0.048029368828488,0.31439324734099,0.511447086281549,0.495836860357354,8.67326019607427,53.7743132460544,43.1426691429465,180.82580323026,0.422539751343252,0.151468915249419,0.493450953530912,0.160587114306017,169.083619466448,3014.0860409929,-0.0484692460236646,-0.0145482121304153,0.319535699083364,-0.414834129424241,0.431217379129759,0.323957725876479,-0.154059575604461,0.170476572668395,-0.214075484028624,-0.237358568370878,0.709179373092768,0.533712031135244,0.518628652483674,-0.169295940018577,0.198701779641718,9.84462392759966,0.281247601527374
"38",38,20300038,"CZE",1.07345768069509,-0.171827733743839,40.9875102584468,-0.00445187613226577,-0.160981008979878,-0.0282976725167353,0.0287087028589835,-0.0950649790184193,0.152496924586073,0.154455835481825,0.364854358965285,-0.174236543434763,-0.361704798383718,-0.235324018189395,8.35185675853172,31.6494281772445,24.5461168625397,115.536648475799,0.0912928185275687,-0.598792127315965,-0.00310009395900079,0.133560612839683,167.871134432684,3014.0860409929,-0.398008584357392,-0.379002395669026,-0.0261345100902086,-0.0714808816507089,0.109429698382548,-0.311236028352556,-0.229747588949286,-0.0797417695627589,-0.632256483222211,-0.08593247633974,-0.129371897895374,0.675580644444973,0.0063478518614801,-0.353580205381894,-0.0652345581364789,8.80300107449114,0.467409818756478
"39",39,20300039,"CZE",0.958065394745742,-0.550280698928976,41.5130775690642,-0.129308162901582,0.368894632156707,0.289875651806652,0.102425039413214,0.150302739785453,0.24133794027387,0.129908585846802,-0.05845263229325,0.203572038858102,0.587682677638112,0.335134900420874,9.69418783170536,51.3667955047638,51.4993619303569,179.532658139633,0.716716120045748,-0.048661436841651,0.500655509700165,0.186154122384236,134.262222225158,3066.26094100132,0.0291917042460809,-0.0574529250147484,0.320589870939461,-0.120226429888499,0.247086383279954,0.0769091197696596,0.205841919512538,0.132820036732809,-0.122937634704479,0.00498043779667293,0.485212867759938,0.160208562981313,0.390315617176414,-0.517358839401114,0.616028627881112,7.78412754186366,0.545957864031549
"41",41,20300041,"CZE",1.03409567134296,-0.432783749793329,42.9901955813823,0.328167858658559,0.201745378192975,0.146075954578484,0.154288117564631,0.0290811424350575,0.0790051306921775,0.0111940860579264,-0.0767763811883734,0.195050827943997,0.39986190046656,0.387742180037235,8.60832877498895,47.7254992996481,43.3940227104795,161.420723077073,0.531681144192559,0.161532768945423,0.471311860972443,0.208844438572199,172.111692891012,3151.27617180843,-0.267613811455641,-0.376275976104388,0.198361327551024,-0.226451033402336,0.120524344158378,-0.0312460853717186,-0.318534677135804,-0.155351579877148,-0.21958974852996,-0.675441892703371,-0.0521635857318852,-0.0850740535397705,0.0785199313639826,-0.267465574604761,-0.354540035287905,8.61799145817277,0.603150755340009
"43",43,20300043,"CZE",1.02710110383894,-0.231955298009464,44.7104947002921,-0.083544616314002,0.240334293521464,-0.073994091057204,-0.0440844272475839,0.0115335407349222,0.33297167492295,-0.118456263083053,-0.169928560271706,0.131887447447178,0.052092085375546,0.156321130001509,8.31467374850371,42.2613998171437,36.6458262580979,134.311568405665,0.575201879268063,-0.0739861044841562,0.25999328312246,0.343538104102409,224.566876798991,5081.24232631082,0.219179697392847,0.0922887639500082,0.0622077511247233,0.267392231543845,0.0471246514675918,0.677127261745486,0.309580856155259,0.232286337797149,-0.0283069604767663,0.353863084199049,0.866502511037084,0.768673064273889,0.669382266484109,-0.264762126586477,0.338793211610266,9.18371218631606,0.703383436910221
"45",45,20300045,"CZE",1.06434425068967,-0.468927007453331,44.9360930389719,-0.181383414635925,0.850287865125066,0.346084921773501,0.119269938095506,-0.214338428983168,0.0440754936125019,0.166437348982991,0.153306215575243,0.554591674630017,1.11542013917698,0.886590373846183,10.4632568208423,56.3919075157533,58.7175761586272,211.378026904831,0.912191249592711,0.906406008250531,0.60115542841326,0.568888752200495,158.858073543973,3114.46042301218,-0.333603750526856,-0.149928629045215,0.168998699261595,-0.315640878469827,0.0361953052775376,-0.191253099101136,-0.216914774077648,-0.0357015245925625,-0.140396042810648,-0.0703152026712604,0.175144197943172,0.0524599154211736,-0.0408601232823013,-0.383858505075163,-0.135519717905806,7.70428352800233,0.314603392343777
"48",48,20300048,"CZE",1.11208448473234,0.154237082326427,40.3958328962814,0.201506212331303,0.276998032795208,0.417049341777022,0.256472494626421,0.191068281001675,0.411908386356378,0.275017782126629,0.556142820382579,0.0838549602999784,0.330974420608488,0.0320646601431094,9.60892068891466,40.9127334875038,42.5430913910759,173.29639906649,-0.083520783592577,-0.282452662153244,0.334584505190295,0.270289755230243,165.122281188147,3206.81431903308,0.169093175456262,0.455366282832008,0.808902818137947,0.179954460781305,0.0550763164966831,0.589472373999187,0.300746382033843,0.0963710034943413,0.0132384270688251,-0.122524787504288,0.0753711233983537,0.307449082420286,-0.201524015195771,-0.160579216054017,0.0427328367748896,8.80300107449114,0.616082512315262
"50",50,20300050,"CZE",0.917840567648613,-0.318260030562891,41.2753184092657,0.0487468520249827,0.212142254323244,-0.172930308736877,0.0919398705067156,0.0530313412829285,0.105721467204475,0.567071160317786,0.670365032400601,0.00228552837555377,-0.183346063792486,0.278128469708897,7.49980360468091,35.3303118416529,33.5490862843213,96.3692105269414,-0.11376336867221,0.178128442851374,0.607112753973559,-0.0274493074790451,131.002650992908,1889.79091516673,0.399053293058697,-0.0812365097943666,-0.175566860295897,-0.0952340163843781,0.272224509640988,0.198678453597456,-0.0475668651496602,-0.0461626043729386,0.163908164413428,-0.261702945603039,0.116211425707187,-0.087650117696829,0.0168220521218553,-0.462793836991556,0.224772098452783,9.28986475995086,0.347884376481801
"54",54,20300054,"CZE",1.08075162357026,-0.190957898913859,39.8461431516545,-0.0824100551306166,0.0143399569430987,0.205522288666817,0.0294407480492814,0.259535468706509,0.618273257190827,0.277043278720229,0.612999024015218,-0.2233970194303,-0.127923423363642,-0.0957060921980245,7.90606744431119,38.8818136856086,39.6984463201647,121.317538218807,-0.305571963525121,-0.20235597174602,0.149727936753805,0.0548175205182601,177.176147914053,3628.63800044748,-0.261236125178854,-0.138504735859886,0.209207726113616,0.0745292514886954,0.085981667622763,0.222461803250173,-0.0431607828368539,0.200078425925245,0.291632702182059,-0.0699212551303381,-0.582459166296413,-0.367580221380997,-0.262658751371606,-0.261053078738924,0.133589597600342,7.73929298192425,0.652958768609797
"57",57,20300057,"CZE",1.00153815164295,0.0253331212433472,40.9875102584468,0.134182389052761,-0.0355057373518194,0.188575889563698,0.210874820855697,0.118262362016368,0.21126116081468,0.705619358365035,1.16686187442662,-0.0133984622054642,-0.515407541116234,-0.276913024382406,7.6234660819585,33.4486956788584,23.7624821046316,102.56438238411,-0.201085591003866,-0.519372076603849,-0.0121947915059031,-0.137865853312998,162.678202264511,1886.01070181749,-0.13065044908987,-0.186607276079519,-0.0131760815035087,0.000586710093541584,0.207573381354817,-0.303909128997114,-0.181005157270861,-0.40026361902873,0.135251985634722,0.10310373971148,-0.0263583627706518,0.0364765314433398,-0.414986667313129,-0.229674548356793,-0.403417100670585,9.08189225781836,0.559627776152215
