"","Approach.to.ICT","Use.of.ICT","Teachers..degree","Teacher.skill","ESCS","RATCMP1","ICTSCH","ICTRES","ENTUSE","LM_MINS","HEDRES","STUBEHA","ATTLNACT","JOYREAD","PROAT6","TEACHBEHA","STRATIO","CLSIZE","EDUSHORT","STAFFSHORT","PV1MATH","PV1READ","CREACTIV","CNT","Social.well.being","Psychological.well.being","IM_PUBLIC","NEW_VAR"
"12",0.549238243815258,-0.848756136096578,1.32422203038842,0.333111234176251,0.497202417645036,-1.375244643079,0.943372477238242,-0.127359680922712,-0.521047216298583,-0.651601782265605,0.769319290502867,2.63104145711422,-0.28986957248746,-0.588043642081155,0.19331860484888,0.34950317021304,0.664143679415564,0.673998534087118,1.67894318900091,-0.124725101910645,0.719899054053168,0.879585505312592,1.418654450136,"HRV",0.75356720734782,-0.0510654177400223,"1","HRV-1"
"14",0.631903180381893,0.901678903104072,1.32422203038842,0.356681071140705,-1.32490888388596,-0.870881080508394,-0.338470974340376,-0.962905014877718,-0.25460394596732,-1.78956173004071,0.0658959182119801,1.88289633545262,0.665632215625151,-1.03250970697571,-0.666732731609091,1.45654889867792,-0.454039901824723,-1.00797268831461,1.20690193464925,0.681000313464943,-2.24247098719064,-1.5248289967035,-0.530468576680621,"HRV",-0.019874310062382,0.982208758086721,"1","HRV-1"
"15",1.58731275991243,-0.396023507120991,1.10265394593394,0.0190595141522301,1.04603171544943,-0.711300449311054,-1.88860294053935,-0.124376600842243,0.244049381173015,-0.883738475648619,0.568371518494981,0.531461837883133,-0.43198788529994,0.493706862693175,-0.666732731609091,1.82508035790166,-0.349683859001544,-0.166987077113746,-1.15793324792708,-1.49531660409748,0.284086149007488,0.968787021941814,-0.530468576680621,"HRV",0.184914415543541,-0.222457102521294,"1","HRV-1"
"16",0.221900713794963,-0.958044843385078,1.32422203038842,0.582229739411935,0.558437065431125,-1.30160756294369,-1.24138526059254,-0.471239475995629,-1.0982387989316,-0.425025991479208,0.51231016978823,0.904042749158116,0.0953510728617412,-0.521509691051352,0.502710009713299,1.14093592223881,0.734955669443894,0.673998534087118,1.20690193464925,0.071717406152298,0.824254885909924,1.30531601338962,0.444092936727691,"HRV",0.952335064056186,0.692784868790284,"1","HRV-1"
"17",0.995105290284448,0.883539412799524,-0.0222930792240636,-0.651774801518538,0.036142453810578,0.474155668154902,0.383627248344235,-0.186183411463475,-0.408496910454749,-1.00384889566716,-0.298892665836215,1.16579962306394,-0.264656815344362,-0.692998058371954,-0.0621421881584379,1.13814486302021,-1.06434964989962,-0.166987077113746,0.325686493800298,1.52041384873773,-0.944215270123822,-0.171407540817413,0.444092936727691,"HRV",0.429807553005693,-0.0307650947913761,"1","HRV-1"
"18",1.05786479057308,0.582344043481684,1.22915286304988,-0.904764115052302,-0.422232706319099,-1.11943144414319,-0.945212822269045,-1.40067550765072,1.20235948375064,-1.10326578277127,-1.02978396513551,1.71770995871594,-0.587597686109919,-1.20663098954519,-0.365856686511583,1.65862158610445,-0.640350495144946,-0.166987077113746,0.35475174777406,0.862851788706171,-0.550952700550912,-0.256703362659547,-0.530468576680621,"HRV",-0.445823376038013,1.53980450230482,"1","HRV-1"
"19",0.656075838727899,0.655163899804755,1.03020927987837,0.0991913534670478,-0.909651510902582,-1.01492731397856,0.503288485351055,-1.04427775141783,-0.11474016525844,-1.47923403029092,-0.214114006275742,1.56401480818702,0.225030453385562,-0.952642955055416,-0.666732731609091,0.768050410634061,0.0612817002179257,-1.00797268831461,0.925937812902884,-0.563850817640643,-1.32791554485497,-0.756077444700055,-0.530468576680621,"HRV",0.584502814244549,1.59941642493919,"1","HRV-1"
"20",0.285923814475621,-1.24761918138302,1.14068763208219,0.321114618836834,-0.804368146108098,-0.649566349252412,-0.157755810229286,-1.64041560526536,-1.49631721073866,-1.33425102969126,-0.368271858415276,1.95482699181087,-0.436546817558249,-1.57175006642835,-0.666732731609091,0.895545995739637,-0.835563499701271,-0.166987077113746,-0.438299089354483,-0.124725101910645,-1.79013831922311,-0.929828126763164,1.418654450136,"HRV",1.02024009658155,1.45286850482381,"1","HRV-1"
"21",0.158534340866221,-0.233088538841992,1.32422203038842,-0.30471740697483,0.288294392677,-0.817015052025853,0.854800035214992,-0.839512514103596,-0.745074945414172,-0.219915919008922,0.54908309563052,0.143853938490298,0.167654392159566,-0.0511956389414583,1.33721526687054,1.14093592223881,0.18923204210149,0.673998534087118,1.20690193464925,0.355598824139489,0.182612813532216,0.72761616760713,0.444092936727691,"HRV",0.879110817418989,0.507545469304474,"1","HRV-1"
"22",1.02752913867077,-0.689125189895958,1.32422203038842,-1.38274467267123,0.105755724839215,-1.31008087079488,-1.65387500147061,-1.70474495015534,1.14192021881889,-0.762845938258005,-0.309693494887332,1.37175775432627,-1.20947615873657,0.0640716787358684,-0.666732731609091,0.392932051654432,-0.0885464627425916,-0.166987077113746,-0.0286943065020182,-1.49531660409748,0.291765516540486,0.926562301658367,-0.530468576680621,"HRV",0.295578920667864,0.767325346617854,"1","HRV-1"
"23",0.119833863432146,-0.595344594287703,1.10265394593394,-0.269358397850513,0.132931017579804,-1.10369530099099,-1.74002076448229,-0.874222093314949,-0.469213715509878,-0.00661176725071121,-0.594956010159909,-0.138123073838811,-0.727198422206126,1.11439006451005,-0.666732731609091,1.14093592223881,0.379091962777283,-0.166987077113746,1.67894318900091,-0.27353217929093,0.570354955245544,0.979621101140148,1.418654450136,"HRV",-0.054144582627677,0.192441847831889,"1","HRV-1"
"24",0.235122635558536,-0.230334081319098,1.24992774621648,0.993949298287374,-0.437104778066779,-0.575324032842018,0.108276524057043,-1.22399166467307,-0.87702282190423,-1.55518642456545,-0.706095160811005,0.771009707291248,-0.168312732951673,-1.07746259655063,-0.666732731609091,-0.766808874857588,-0.595576603339852,-0.166987077113746,-1.15793324792708,-0.143714901980083,-1.44186222486736,-1.42593510400894,-1.50503009008893,"HRV",-0.327775967131883,1.61952304815276,"1","HRV-1"
"26",1.23879767219775,0.252611025271686,1.20865314389874,0.29262583538215,-0.452875702049451,-0.935237871092404,-0.423073485286168,-0.344663751364096,0.309743236904527,-0.849241172804659,0.1324377781079,1.5431317144056,1.213047234641,-1.1277467544782,-0.189872584662097,0.34950317021304,-0.555952145485052,-0.166987077113746,1.27009194976999,0.714366572344012,-0.107429671487681,-0.263834664767584,0.444092936727691,"HRV",0.539050479125455,1.41746620066889,"1","HRV-1"
"27",0.938170845673256,0.371829841701366,1.03943403161158,0.0222560649085967,0.533231479655116,-0.841627993879299,-0.16688542809502,0.249330349914469,0.623894056562321,-0.430928263219966,0.457079573660853,0.433454937438023,0.466135854290716,-0.0319484629378658,-0.319259282627607,0.555148413439372,-0.308619569607583,-1.00797268831461,1.16061282646882,-1.49531660409748,-0.269574886155516,0.245193386486076,-0.530468576680621,"HRV",0.504120438631694,0.917648969637775,"1","HRV-1"
"28",-0.375442720421102,-1.84046734653475,1.17136841980505,-0.404858505374107,0.204767904421078,-0.430269072246712,-1.56627318688994,-1.11601617513983,-1.08735564791855,-1.11596340870369,-0.396643394762822,-0.102433977058912,1.07853144106935,-0.893132185957599,-0.0365961088577061,1.14093592223881,-0.232148756407273,-0.166987077113746,1.14435781406127,0.78850189351905,0.153915777436917,0.363190601420438,-1.50503009008893,"HRV",0.527782840147735,1.00705687654665,"1","HRV-1"
